date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:42	10022/10022	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:46%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unit8113.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming)
15:34:42	10757/10757	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:47%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit99fb.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming)
15:34:43	10061/10061	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:48%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unitd969.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming)
15:34:43	9997/9997	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:48%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unit4112.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming)
15:34:44	10065/10065	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:49%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit7d95.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Plus%20Plus%20Programming)
15:34:45	10705/10705	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:50%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unit8546.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:45	13644/13644	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:50%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unita6c7.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:46	10687/10687	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:51%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit898e.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:46	11290/11290	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:51%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unitb054.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:46	10004/10004	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:51%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unit71d2.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:47	10752/10752	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:52%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=C%20Programming&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit4abf.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=C%20Programming)
15:34:48	9241/9241	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:53%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unitf400.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:49	8468/8468	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:53%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unitbace.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:49	10636/10636	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:54%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit31f1.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:49	8551/8551	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:54%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unitb7ef.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:50	8563/8563	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:55%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unit483c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:51	9323/9323	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:56%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unitb86e.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Vector%20Mechanics)
15:34:51	10603/10603	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:56%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unitf35d.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:52	9184/9184	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:57%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unitad8e.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:52	10637/10637	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:57%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit34ef.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:53	10010/10010	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:58%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unit9a2c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:53	9988/9988	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:58%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unitada8.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:54	9311/9311	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:59%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit3d76.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Verbal%20Ability-1)
15:34:54	10718/10718	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:59%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unit58b1.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:55	8505/8505	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:04:59%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unit002f.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:55	8570/8570	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:00%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unitff9f.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:56	8585/8585	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:01%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unit2e7c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:57	9370/9370	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:02%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unitccbd.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:58	9295/9295	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:03%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unitf01c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Environmental%20Chemistry)
15:34:58	10745/10745	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:03%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unit74fb.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:34:59	11965/11965	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:04%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unit03d7.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:34:59	11297/11297	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:04%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unitb5cf.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:35:00	9238/9238	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:05%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unit1d00.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:35:00	11407/11407	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:05%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unit927a.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:35:01	13639/13639	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:06%20GMT	https://9to5notes.in/unit/unit.php?full_id=CSE_1st_Year&subject=Communication%20Skills&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit3d7f.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_1st_Year&subject=Communication%20Skills)
15:35:02	7956/7956	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:07%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Discrete%20Mathematics	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units946a.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:03	7980/7980	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:07%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Computer%20Networks	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units97ed.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:03	7992/7992	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:08%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Automation%20Theory	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitseb31.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:04	7955/7955	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:09%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Operating%20Systems	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units4c68.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:05	7976/7976	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:10%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Programming%20in%20Java	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitse49b.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:05	7968/7968	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:10%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Datastructure%20and%20Algorithm	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitsed77.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:06	8231/8231	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:11%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Datastructure%20and%20Analysis%20of%20Algorithm	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units6a8a.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:07	7941/7941	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:11%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Software%20Engineering	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units2b31.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:07	7989/7989	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:12%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Digital%20Electronics	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitsfd5f.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:07	8119/8119	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:12%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Computer%20Organization%20and%20Design	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units31d9.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:08	7988/7988	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:13%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Python%20Programming	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units49ec.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:08	8071/8071	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:13%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Database%20Management%20System	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitsc9cd.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:09	8013/8013	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:14%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Probability%20And%20Statistics	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units3eaa.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:10	7912/7912	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:14%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_2nd_Year&subject=Verbal%20Ability-2	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units7190.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_2nd_Year)
15:35:10	7967/7967	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:15%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_3rd_Year&subject=Computer%20Graphics	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units7efd.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_3rd_Year)
15:35:11	7925/7925	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:16%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_3rd_Year&subject=Compiler%20Design	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units5557.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_3rd_Year)
15:35:12	8109/8109	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:17%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_3rd_Year&subject=Quantitative%20Aptitude	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units5439.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_3rd_Year)
15:35:12	8092/8092	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:17%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_3rd_Year&subject=Artificial%20Intelligence	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-unitsfc75.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_3rd_Year)
15:35:12	8092/8092	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:17%20GMT	https://9to5notes.in/subject-units/subject-units.php?full_id=CSE_3rd_Year&subject=Cloud%20Computing	D:/New%20folder/9to5notes/9to5notes.in/subject-units/subject-units4838.html	(from https://9to5notes.in/subject/subject.php?id=CSE&full_id=CSE_3rd_Year)
15:35:13	9218/9218	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:18%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unit970e.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:14	9168/9168	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:19%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unit4b99.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:15	9153/9153	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:20%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit9c68.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:15	9850/9850	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:20%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/uniteb19.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:16	8464/8464	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:21%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/uniteda5.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:17	9299/9299	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:22%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Applied%20Physics&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit0750.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Applied%20Physics)
15:35:17	9170/9170	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:22%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unit50a9.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:18	8572/8572	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:23%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unitba8e.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:19	8545/8545	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:24%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unitcf3c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:19	8495/8495	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:24%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%204	D:/New%20folder/9to5notes/9to5notes.in/unit/unit64c2.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:20	9283/9283	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:25%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%205	D:/New%20folder/9to5notes/9to5notes.in/unit/unitd841.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:21	9322/9322	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:26%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics&unit=Unit%206	D:/New%20folder/9to5notes/9to5notes.in/unit/unit1b4d.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Elementary%20Mathematics)
15:35:21	8577/8577	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:26%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry&unit=Unit%201	D:/New%20folder/9to5notes/9to5notes.in/unit/unitec75.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry)
15:35:22	8487/8487	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:27%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry&unit=Unit%202	D:/New%20folder/9to5notes/9to5notes.in/unit/unit716c.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry)
15:35:23	8596/8596	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Dec%202019%2010:05:28%20GMT	https://9to5notes.in/unit/unit.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry&unit=Unit%203	D:/New%20folder/9to5notes/9to5notes.in/unit/unit8f22.html	(from https://9to5notes.in/subject-units/subject-units.php?full_id=ECE_1st_Year&subject=Engineering%20Chemistry)
